date,mm_long,mm_net,mm_short,oi,other_long,other_net,other_short,pm_long,pm_net,pm_short,sd_long,sd_net,sd_short
2010-11-16 00:00:00,69806,62666,7140,322632,12998,6251,6747,119308,-106090,225398,35459,29633,5826
2010-11-23 00:00:00,65226,62739,2487,314398,13184,6717,6467,111379,-107444,218823,36087,30480,5607
2010-11-30 00:00:00,69831,65434,4397,296240,12893,6055,6838,99737,-110071,209808,35388,29271,6117
2010-12-07 00:00:00,72261,68434,3827,295456,12533,5003,7530,98226,-112390,210616,34898,28189,6709
2010-12-14 00:00:00,69750,66941,2809,296623,12441,4516,7925,101145,-109546,210691,35467,28697,6770
2010-12-21 00:00:00,73005,69113,3892,312009,13129,3862,9267,108449,-113339,221788,36981,30927,6054
2010-12-28 00:00:00,71562,67205,4357,307387,13457,3827,9630,107870,-112179,220049,37905,32171,5734
2011-01-04 00:00:00,74447,69418,5029,297246,13509,4486,9023,95404,-117363,212767,38575,32363,6212
2011-01-11 00:00:00,73615,69251,4364,305120,13242,4612,8630,101308,-118093,219401,39966,34225,5741
2011-01-18 00:00:00,70952,66577,4375,316498,12970,5356,7614,108344,-118477,226821,42280,37261,5019
2011-01-25 00:00:00,67290,61733,5557,313801,12826,7184,5642,114406,-111603,226009,41355,33568,7787
2011-02-01 00:00:00,69048,65331,3717,309962,13077,6803,6274,111600,-116131,227731,41159,32501,8658
2011-02-08 00:00:00,64121,59913,4208,296258,13376,8313,5063,102117,-110194,212311,40297,31508,8789
2011-02-15 00:00:00,62440,53714,8726,309779,13541,8919,4622,115628,-105238,220866,39745,32177,7568
2011-02-22 00:00:00,62270,52464,9806,317608,13043,9203,3840,117779,-109677,227456,40800,33936,6864
2011-03-01 00:00:00,60222,49570,10652,312839,13049,9116,3933,115751,-106804,222555,40764,33801,6963
2011-03-08 00:00:00,63789,55471,8318,308961,12774,6214,6560,110718,-108190,218908,40005,32840,7165
2011-03-15 00:00:00,61927,56528,5399,304204,13233,4470,8763,109353,-103917,213270,39902,31948,7954
2011-03-22 00:00:00,61983,58096,3887,311742,13380,4437,8943,113692,-106201,219893,39558,32123,7435
2011-03-29 00:00:00,66478,61367,5111,315044,14051,3474,10577,117522,-109390,226912,40274,32433,7841
2011-04-05 00:00:00,69392,64471,4921,322275,12142,1991,10151,116746,-111486,228232,39696,33123,6573
2011-04-12 00:00:00,67728,61149,6579,329998,11371,1658,9713,131222,-106856,238078,37433,32718,4715
2011-04-19 00:00:00,68326,62960,5366,336573,11715,178,11537,128504,-109403,237907,38580,33656,4924
2011-04-26 00:00:00,69733,62279,7454,328313,11523,-159,11682,119747,-106641,226388,36908,31776,5132
2011-05-03 00:00:00,71265,62705,8560,336353,11625,-596,12221,125860,-103352,229212,36560,29849,6711
2011-05-10 00:00:00,71847,61905,9942,329798,11218,-915,12133,126717,-93770,220487,34866,25863,9003
2011-05-17 00:00:00,58000,52767,5233,317268,11090,36,11054,121202,-81943,203145,33949,23825,10124
2011-05-24 00:00:00,54282,47589,6693,308852,11135,1699,9436,117863,-75587,193450,32832,22414,10418
2011-05-31 00:00:00,54590,48264,6326,278814,12268,3230,9038,103731,-80733,184464,33216,22887,10329
2011-06-07 00:00:00,52408,49015,3393,276523,14582,6787,7795,99226,-83916,183142,32888,21807,11081
